;ATT:Id;ATT:Name;ATT:ParkingArea;ATT:Description;ATT:Type;COM:Id;COM:Name;COM:OpeningHours;COM:Price;COM:Telephone;COM:Url;LOC:Id;LOC:Latitude;LOC:Longitude;ADD:Id;ADD:City;ADD:Commune;ADD:PostalCode;ADD:Province;ADD:Street;ADD:StreetNumber
2004;;BANCA POPOLARE DI TRENTO E BOLZANO;False;"Istituto di Credito 
Orari: 8.15-13.15 , 14.35-16.05
Chiuso: Sabato";Filiale istituto di credito;;{'IT': ' BANCA DI TRENTO E BOLZANO'};;0;+39 (0462)340189;http://www.btbonline.it;;46.2913320835838;11.4602530002594;;Cavalese;;38033;;Piazza Scopoli ;11
2005;;UNICREDIT BANCA - TESERO;False;"Orari:8.20-12.45
Chiuso:sabato e domenica";Filiale istituto di credito;;{'IT': ' UNICREDIT BANCA'};;0;+39 (0462)097009;http://www.unicredit.eu;;46.2882257232903;11.5118265151978;;Tesero;;38038;;Via Roma ;84
2006;;AUTOSTAZIONE CAVALESE;False;"Biglietteria Autostazione
Orari: 7.30-11.30 , 12.00-17.10
          Sabato 7.30-10.10";Autostazione;;{'IT': ' AUTOSTAZIONE CAVALESE'};;0;+39 (0462)231421;http://www.ttesecizio.it;;46.290334;11.460692;;Cavalese;;38033;;Piazza Stazione;
2007;;CINEMA TEATRO COMUNALE PREDAZZO;False;;teatro/opera/cinema;;{'IT': ' CINEMA TEATRO COMUNALE PREDAZZO'};;0;+39 (0462)502808;http://;;46.3132902849388;11.6007256507874;;Predazzo (TN);;38037;;Via C.Battisti ;28
2008;;CASSA RURALE DI FIEMME - ZIANO DI FIEMME;False;"Istituto di credito
orari: 8.00-13.00 , 14.30-16.00
chiuso sabato
";Filiale istituto di credito;;{'IT': ' CASSA RURALE DI FIEMME - ZIANO'};;0;+39 (0462)815999;http://www-cr-fiemme.net;;46.2865279006082;11.5610718727112;;Ziano di Fiemme;;38030;;P.zza Italia, ;6
2009;;CASSA RURALE CENTROFIEMME - CARANO;False;"Istituto di credito
orari: 8.00-13.00 , 14.30-15.30
chiuso sabato e domenica";Filiale istituto di credito;;{'IT': ' CASSA RURALE CENTROFIEMME - FILIALE CARANO'};;0;+39 (0462)340208;http://;;46.2922439411037;11.4401578903198;;Carano;;38030;;Via Giovannelli A., ;36
2010;;POSTE ITALIANE - VARENA;False;"Ufficio postale
orari: 10.15-13.45
chiuso sabato e domenica";Ufficio postale;;{'IT': ' POSTE ITALIANE - VARENA'};;0;+39 (0462)340347;http://;;46.30341;11.45604;;Varena;;38030;;Via Mercato,;18
2011;;POSTE ITALIANE - CASTELLO DI FIEMME;False;"Ufficio Postale
Orari: 8.15-13.45
Chiuso: Domenica";Ufficio postale;;{'IT': ' POSTE ITALIANE'};;0;+39 (0462)340072;http://www.poste.it;;46.2822942358139;11.436231136322;;CASTELLO DI FIEMME;;38030;;Via Latemar ;1
2012;;INFO & BOOKING BELLAMONTE;False;Apertura Stagionale;info turistiche/ ufficio turistico;;{'IT': ' INFO & BOOKING'};;0;+39 (0462)576047;http://www.visitfiemme.it;;46.3126566779882;11.6648197174072;;Bellamonte (TN);;38037;;Loc. Bellamonte;
2013;;SHELL;False;"Stazione di Servizio
Orari: 7.30-12.30 , 14.30-19.00
Chiuso: Sabato Pomeriggio e Domenica
Servizio Fai da Te 24h/24";Stazione di servizio;;{'IT': ' SHELL'};;0;+39 (0462)502947;http://;;46.30584;11.59728;;Predazzo (TN);;38037;;Via Fiamme Gialle ;30
2014;;FARMACIA VINANTE - MOLINA DI FIEMME;False;"Orari: 9.15-12.15
Chiuso: Sabato e Domenica";Farmacia;;{'IT': ' FARMACIA VINANTE'};;0;+39 (0462)340633;http://;;46.272548;11.4200199;;Molina di Fiemme;;38030;;Via Segherie ;46
2015;;FARMACIA VINANTE - CASTELLO DI FIEMME;False;"Orari: 8.30-12.15 , 15.00-19.15
Chiuso: Domenica";Farmacia;;{'IT': ' FARMACIA VINANTE'};;0;+39 (0462)341359;http://;;46.2818938372706;11.4361882209778;;CASTELLO DI FIEMME;;38030;;Via Latemar1.;
2016;;SALVATERRA FERNANDA;False;Appartamento finemente arredato in abete spazzolato situato nel centro storico di Varena, a soli 5 km dal Centro del Fondo di Passo Lavazè e a 11 km da Passo Oclini con il centro sciistico ideale per famiglie con bambini e per rilassanti passeggiate sia d'inverno che d'estate;appartamenti vacanze;;{'IT': 'Salvaterra Fernanda'};;0;+39(0462)341524;http://www.visitfiemme.it;;46.3026;11.4563;;VARENA TN;;38030;;Via Scarian, 22/A.;
2017;;AFFITTACAMERE CORRADINI;False;Situato a 3 km da Cavalese, immerso nell'incantevole paesaggio della catena del Lagorai e delle Dolomiti del Latemar, è stato recentemente ristrutturato secondo i metodi originiali della tipica costruzione del Trentino e arredato con i comfort di montagna. La struttura dispone di deliziose camere da letto dotate di servizi con phon, TV. Ottime le prime colazione a base di dolci e prodotti tipici in atmosfera famigliare. Siete i benvenuti per pochi giorni o per una lunga vacanza a contatto con la natura e la magia degli scenari montani. In quest'oasi di relax, grazie ad un'accoglienza e un servizio accurato le Vostre vacanze saranno uniche e indimenticabili! Possibilità di passeggiate partendo dall'affittacamere Corradini sui percorsi naturalistici, percorsi vita, orienteering. Nelle immediate vicinanze piste per lo sci di fondo, sci alpino, stadio del ghiaccio, pattinaggio, piscina coperta, campi da tennis, maneggio. ;affittacamere;;{'IT': 'ESTER Corradini'};;0;+39 (0462) 341754;http://www.affittacamerecorradini.com;;46.2785;11.4337;;CASTELLO-MOLINA DI FIEMME;;38030;;SALITA ALLA PARROCCHIA, ;10
2018;;HOTEL SALVANEL;False;"Ricavato da un antica abitazione borghese del 1600, si trova a Cavalese, centro, nella splendida cornice della Val di Fiemme, culla di molte leggende popolari tra le quali ""el Salvanel"" dal latino selva, magico folletto dei boschi con la capacità di nascondersi, ma anche quella di insegnare alle popolazioni locali, un modo diverso di condurre la vita rurale.";hotel;;{'IT': ' '};;0;+39(0462)232057;http://www.salvanel.com;;46.2925;11.4598;;CAVALESE;;38033;;VIA CARLO ESTERLE, ;3
2019;;ALLA ROSA;False;L'albergo è situato in posizione tranquilla nel centro storico del paese, collegato agli impianti di risalita (distanti 1.000 metri dall'albergo) tramite un servizio di skibus gratuito durante la stagione invernale. La cucina, curata direttamente dai proprietari, offre oltre ad una vasta scelta di piatti tipici trentini un eccellente assortimenti di piatti tradizionali. La colazione è servita con un ricco buffet in un'apposita sala. Ambiente adatto per le famiglie e persone anziane. Ideale per chi ama lo sport e la montagna.;hotel;;{'IT': ' '};;0;+39(0462)501239;http://www.hotelallarosa.it;;46.3108059;11.6013302;;PREDAZZO;;38037;;VIA GARIBALDI, ;30
2020;;ENI ANA;False;"Appartamento a piano terra di 4/5 posti letto con giardino, vicino a passeggiate, parco giochi, pista ciclabile. Una stanza da letto matrimoniale, una con letto a castello più eventuale terzo letto.




";appartamenti vacanze;;{'IT': 'ANA ENI'};;0;+39 (347)9138667;http://;;46.289115391019;11.5706741809845;;ZIANO DI FIEMME;;38030;;VIA NAZIONALE, 115/B.;
2021;;CASA MARTINELLI;False;Appartamento ristrutturato nel 2010 nel centro storico di Cavalese. Nell'appartamento c'è una stufa a pellet con fiamma a vista, a disposizione giardino con gazebo e  giochi per bambini. Parcheggio a 30 m;appartamenti vacanze;;{'IT': 'Vincenza Martinelli'};;0;+39(339)6404061;www.visitfiemme.it;;46.2946;11.4604;;Cavalese;;38033;;Via Revignana ;3
2022;;CONCI DAVIDE;False;"Appartamento ben arredato secondo la tradizione locale, disposto su due piani, in zona verde e a pochi passi dal centro del paese. Al primo piano si trovano una stanza matrimoniale, un bagno con doccia, ampio soggiorno, cucina abitabile, lavanderia e 2 balconi. Al piano superiore mansardato vi sono due stanze (ciascuna con 2 letti), un bagno con vasca e doccia, soggiorno con divano letto e balcone. Posto auto esterno, giardino e deposito attrezzatura.

L'appartamento è disponibile per settimane bianche e per l'intera stagione invernale al prezzo di Euro 4800 spese escluse.";appartamenti vacanze;;{'IT': 'Davide Conci'};;0;+39 (0462)231674;http://www.visitfiemme.it;;46.282865;11.436743;;Castello-Molina di Fiemme;;38030;;Via Latemar, ;3
2023;;BORTOLOTTI MAURO;False;L'APPARTAMENTO SITUATO NEL CENTRO STORICO DI TESERO E' CONFORTEVOLE E DOTATO DI SOGGIORNO CON ANGOLO COTTURA, DUE CAMERE DA LETTO, BAGNO SPAZIOSO E BALCONE ATTREZZATO. L'ABITAZIONE E' SITUATA IN POSIZIONE CENTRALE VICINA A TUTTI I SERVIZI;appartamenti vacanze;;{'IT': 'MAURO BORTOLOTTI'};;0;;http://;;46.290402;11.511575;;  TESERO;;38038;;VIA CAVADA 16/A.;
2024;;CHALET CERMIS;False;"Lo chalet è direttamente sulle piste da sci dell’Alpe Cermis, a 2.000 metri.

Lo chalet è collegato al centro di Cavalese tramite cabinovia aperta durante la stagione sciistica tutti i giorni dalle 8.30 alle 16.30.
Dal tardo pomeriggio sarete immersi nella più totale tranquillità e potrete godere di un magnifico tramonto direttamente dalla terrazza.

Lo chalet, che ospita massimo 4 persone, è disposto su tre piani: a piano terra c’è il soggiorno con divano, stufa a ole con fuoco a vista, tv, bagno finestrato (doccia, wc, bidet, lavabo). Al primo piano è previsto l’ingresso principale dalla terrazza, divano, tavolo e panca ad angolo, tv sat, cucina e bagno finestrato (wc, bidet, lavabo).

Al secondo piano proprio sotto il tetto a punta vi aspettano due accoglienti camere, una doppia e una matrimoniale.   

Lo chalet è dotato di riscaldamento autonomo, stufa a ole, legna da ardere, frigorifero e freezer, lavastoviglie, forno elettrico, microonde, asciugacapelli, ferro da stiro, aspirapolvere. Lettori dvd, stereo, impianto satellitare e digitale, decoder sky (scheda da portare da casa).  

I tre piani sono collegati da scale interne non adatte a famiglie con bimbi molto piccoli e a chi ha problemi di mobilità.

All’arrivo e alla partenza è previsto il trasporto bagagli in motoslitta dall’arrivo della cabinovia fino allo chalet, 300 mt ca.
";appartamenti vacanze;;{'IT': ' Bosin'};;0;(0039) 347 0960325;http://;;46.2496002210523;11.5051746368408;;Cavalese;;38033;;Località Alpe Cermis, ;25
2025;;VOCATURO ERNESTO;False;Accogliente villa con giardino in posizione panoramica e in zona tranquilla;appartamenti vacanze;;{'IT': 'Ernesto Vocaturo'};;0;(0039) 320 0768237;http://;;46.2912024;11.4605662;;Cavalese;;38033;;Via Costa Salici ;8
2026;;STELLA;False;L´albergo Stella situato a 100 metri dal centro del paese, vanta una tradizione di ospitalità che risale al 1850. La gestione diretta da parte dei proprietari assicura un trattamento accurato in un´atmosfera piacevole e e familiare. Tutte le camere sono confortevoli, ben arredate, con servizi privati. L´albergo dispone inoltre di sala TV, tavernetta, ristorante all´aperta, parcheggio e terrazza, dalla quale si gode una magnifica vista di tutta la Catena del Lagorai.;hotel;;{'IT': ' '};;0;+39(0462)341363;http://;;46.2901777;11.4605315;;CAVALESE;;38033;;PIAZZA PARTIGIANI, ;7
2027;;RUNGALDIER MARIO;False;"Villa Panorama confortevoli appartamento da sei persone recentemente rinnovato, in posizione particolarmente soleggiata e dominante l'intera valle. 
L'appartamento di 78 metri quadrati, è composto da cucina abitabile, tre stanze letto, tre bagni, terrazza, aspirapolvere, giardino con barbecue, posto macchina e garage. Dotati di lavatrice, forno a microonde, TV satellitare e Wireless Internet.Villa Panorama 2 confortevoli ";appartamenti vacanze;;{'IT': 'Mario Rungaldier'};;0;(0039) 0462 235507;http://www.rosengartenhotel.com/panorama.html;;46.2859125195686;11.438934803009;;Castello-Molina di Fiemme;;38030;;Via Roma, ;41
2028;;BONINSEGNA CHIARA/Casa Nicoleta;False;PREDAZZO NIOCOLETA VOLPIN VAL DI FIEMME DOLOMITI APPARTAMENTO VACANZE NEVE MONTAGNA ESCUSIONI SCI;appartamenti vacanze;;{'IT': 'Chiara Boninsegna'};;0;+39(0462)500176;http://www.appartamentiboninsegna.it;;46.3109889;11.6027703;;Predazzo (TN);;38037;;Via S.Dellagiacoma, ;14
2029;;BARBOLINI ROSA LINA;False;Appartamento in zona tranquilla, vicino al campo sportivo, circondato dai prati, soleggiata con vista sulla catena montuosa del Lagorai. Arredamento in stile classico. DISPONIBILE PER AFFITTO STAGIONALE INVERNO 2013 / 14;appartamenti vacanze;;{'IT': 'ROSA LINA BARBOLINI'};;0;+39(0462)341917;http://www.visitfiemme.it;;46.2865;11.4554;;CAVALESE;;38033;;VIA PALA ;4
2030;;GUADAGNINI LORETTA;False;"Spazioso appartamento situato a piano terra, in posizione tranquilla, immerso nel verde.
Costituito da soggiorno, 1 camera da letto matrimoniale, 1 doppia e 1 stanza con letto a castello e 1 letto singoloi, soggiorno, cucina abitabile.";appartamenti vacanze;;{'IT': 'Loretta Guadagnini'};;0;(0039) 0462 501496 ;http://;;46.30314;11.60151;;Predazzo;;38037;;Via delle Fontanelle, ;16
2031;;BRIGADOI GIORGIO;False;"Mansarda signorile in nuova costruzione, antisismica, casa Klima B. Ampio garage con ascensore fino al piano. Appartamento molto silenzioso e tranquillo, situato in pieno centro con tutti i servizi vicini, anche per il supermercato non serve la macchina, La fermata dello ski-bus è sotto casa.
La casa è dotata di impianto domotico e permette l'accensione e lo spegnimento del riscaldamento tramite SMS, molto comodo per chi lo usa nella stagione invernale. L'appartamento è preferibilmente disponibile per un affitto stagionale.
E' comunque possibile affittarlo per periodi non inferiori alla settimana. Non sono ammessi animali.";appartamenti vacanze;;{'IT': 'GIORGIO BRIGADOI'};;0;+39(348)3429356;http://;;46.311044;11.603092;;Predazzo;;38037;;Via IX Novembre, ;5
2032;;MORANDINI PIETRO;False;"Appartamento di buona qualità, situato a piano terra con giardino, in posizione tranquilla nel verde, con 1 stanza da letto matrimoniale e 1 doppia, arredato con molto buon gusto e perfettamente attrezzato.
Dispone di lavatrice, TV, asciugacapelli, aspirapolvere, ferro da stiro, riscaldamento autonomo, deposito sci, posto auto, garage, giardino con gazebo e barbecue.
Disponibilità:
>Stagione invernale 2013/2014: disponibile per affitto stagionale

>Stagione estiva 2014
Da giugno a settembre per minimo 1 settimana";appartamenti vacanze;;{'IT': 'Pietro Morandini'};;0;+39(0462)503158;;;46.2974;11.5975;;Predazzo;;38037;;Via C. Bernardi, ;4
2033;;DELVAI RIZZOLI OLGA;False;Appartamento in villetta a pochi passi dagli impianti di risalita nella zono sciistica ed escursionistica dell'Alpe Cermis.;appartamenti vacanze;;{'IT': 'OLGA DELVAI RIZZOLI'};;0;+39(0462)341878;http://www.visitfiemme.it;;46.288;11.467;;Cavalese;;38033;;VIA CACCIATORI ;7
2034;;ZORZI GIANFRANCO;False;"posizione centrale con ottima esposizione panoramica e soleggiata, in prossimità di passeggiate, parco giochi, piste da fondo
dispone di 3 appartamenti:
1 appartamento al primo piano, in parte mansardato con 4 posti letto -
1 appartamento al primo piano in parte mansardato con 5/6 posti letto - 
1 apaprtamento al piano terra di 4/6 posti letto (uan camera con letto a castello) 




";appartamenti vacanze;;{'IT': 'GIANFRANCO ZORZI'};;0;+39(0462)571484;;;46.2869912853824;11.5652185678482;;ZIANO DI FIEMME;;38030;;SENTIERO DEGLI ALPINI, ;1
2035;;FANTON ROSA;False;"Appartamento immerso nel verde, sito al piano terra in tipico maso fiemmese. 
Inverno 2013/2014: appartamento non disponibile";appartamenti vacanze;;{'IT': 'ROSA FANTON'};;0;+39(333)9710810;http://;;46.2994;11.4022;;CARANO;;38033;;LOCALITA' AGUAI 20/B.;
2036;;MODENA FIORENZO;False;"Appartamento in centro, in condominio servito da ascensore. Vista molto aperta sulla Catena del Lagorai e sulle Pale di San Martino. E' composto da soggiorno, cucina, bagno, spaziosa camera matrimoniale con letto a castello. Ampio balcone attrezzato con tavolo e sedie. Posto macchina privato.
Disponibilità:


";appartamenti vacanze;;{'IT': 'Fiorenzo Modena'};;0;+39(333)3450572;http://;;46.31117;11.60255;;Predazzo;;38037;;Via IX Novembre, ;4
2037;;PARK HOTEL AZALEA;False;"Un mondo dove al mattino non suona la sveglia

Desideriamo che i nostri ospiti abbiano la sensazione di sentirsi a casa e che percepiscano l’albergo come un “comodo divano immerso nel verde”. Un approccio ecologico e innovativo caratterizza tutti gli spazi e l’utilizzo di prodotti biologici, regionali ed equo-solidali  contribuisce all’idea di un albergo sostenibile e responsabile.
L’atmosfera sempre diversa è sottolineata dall’uso di materiali e colori che riprendono i temi della natura e dei fiori.";hotel;;{'IT': ' '};;0;+39(0462)340109;http://www.parkhotelazalea.it;;46.2899;11.4579;;CAVALESE;;38033;;VIA CESURE, ;1
2038;;FESTA STEFANO;False;"Appartamento al piano terra con arredamento nuovo, completo di tutto. Soleggiato, vicino centro paese, fermata skibus sotto casa.

Disponibilità:
Stagione invernale 2013-2014
L'appartamento è disponibile per settimane bianche da S. Ambrogio a Pasqua. 

Stagione estiva 2013
Da giugno a settembre per soggiorni minimi di 1 settimana

Per il prezzo contattare il proprietario.
 E' SEMPRE RICHIESTO IL PAGAMENTO ANTICIPATO";appartamenti vacanze;;{'IT': 'Stefano Festa'};;0;+39(039)512501;;;46.3078;11.6011;;Predazzo;;38037;;Via Fiamme Gialle, ;61
2039;;ISABELLA FIPINGER;False;"Grazioso appartamento, nuovo, a piano terra, costituito da soggiorno con angolo cottura e divano letto matrimoniale, 1 stanza da letto matrimoniale e un bagno spazioso con doccia.
In posizione panoramica,  dispone di ampio giardino che durante la stagione estiva viene attrezzato con sedie e ombrellone.              ";appartamenti vacanze;;{'IT': ' '};;0;+39 (339) 2207580;http://;;46.2877662;11.5392303;;Panchià;;38030;;VIA COSTA 30/A.;
2040;;MORANDINI GIUSEPPE;False;"2 appartamenti in mansarda, in edificio storico, con 2/4 posti letto ciascuno, che possono essere uniti a formare un unico appartamento da 8/9 letti e doppi servizi.

Disponibilità:
Stagione invernale 2013/2014: disponibili per settimane bianche o per l'intera stagione invernale.(OCCUPATO 04.-18.01.2014  e  25.01.- 01.02.2014 )
Stagione estiva 2013: disponibili da giugno a settembre per periodi minimi di 1 settimana
ATTENZIONE I CONSUMI NON SONO INCLUSI - POSSIBILITA DI NOLEGGIO BIANCHERIA EUR 13 PER PERSONA A SETTIMANA
";appartamenti vacanze;;{'IT': 'GIUSEPPE MORANDINI'};;0;+39(0462)502076;http://www.morandini1.fiemmeappartamenti.it;;46.3164;11.5989;;PREDAZZO;;38037;;Via Mazzini, ;50
2041;;DELLAGIACOMA VANZO PATRIZIA;False;"Monolocale per due persone di 30 mq a piano rialzato con giardino e posto macchina, situato nel centro paese ma in posizione tranquilla vicino a campi bocce, parco giochi, passeggiate e bosco. Possibilità di stufa a legna. Si accettano animali di piccola taglia. Su richiesta biancheria, biciclette e garage.


";appartamenti vacanze;;{'IT': ' '};;0;+39(0462)571297;www.visitfiemme.it;;46.2875065646484;11.5631425380707;;ZIANO DI FIEMME;;38030;;VIA NAZIONALE,;37
2042;;CUCCIA MARIACLARA;False;"Mansarda a Bellamonte, arredata in stile montano, con balcone dal quale si gode della magnifica vista panoramica sulla Catena del Lagorai.
Costituito da 1 camera matrimoniale, 1 camera da letto singola, soggiorno e cucinino.

DISPONIBILITA'.

>Stagione invernale 2013-2014
Disponibile per il periodo di Natale

>Stagione estiva 2014
Disponibile da giugno a settembre per periodi minimi di 1 settimana.


";appartamenti vacanze;;{'IT': 'Mariaclara Cuccia'};;0;+39(0382)482708;http://;;46.3141;11.6608;;BELLAMONTE;;38037;;Via Viezzena, ;22
2043;;BONELLI CRISTINA;False;"Nuovo appartamento grande, disposto su due piani, arredato in stile rustico, in centro Val di Fiemme a Carano (1060 m), doppi servizi (doccia e vasca) 3 camere da letto, supermercato a 50 m, pista da sci a 2 km, raggiungibili anche con lo skibus gratuito.
La casa dispone inoltre di giardino attrezzato con sdraio e barbeque e parcheggio privato per una o due macchine.
Nelle immediate vicinanze della casa si possono fare bellissime passeggiate immersi nella natura.";appartamenti vacanze;;{'IT': ' '};;0;+39(0462)230627;http://www.visitfiemme.it;;46.2915037;11.4379931;;Carano;;38033;;VIA PIAZZON, ;4
2044;;VARESCO RINA;False;"Appartamento situato a Bellamonte con 2 stanze da letto, 1 letto matrimoniale e 1 letto a castello.

Appartamento situato al 2° piano, molto soleggiato, con vista sulla Catena del Lagorai e sulle distese prative di Bellamonte. 

DISPONIBILITA':

>INVERNO 2013/2014
L'appartamento è disponibile per il periodo di Natale, Capodanno e per settimane bianche.";appartamenti vacanze;;{'IT': 'Rina Varesco'};;0;+39(0462)576063;http://;;46.3131;11.6625;;Bellamonte;;38037;;Via Prai de Mont, ;8
2045;;VANZETTA RENZO;False;"Dispone di due appartamenti sullo stesso piano (primo) di uguali caratteristiche con 2 stanze da letto (1 stanza con letto a castello) per un totale di 6 posti letto ciascuno. Posizione soleggiata, tranquilla, con possibilità di utilizzare il giardino, vicino a passeggiate e parco giochi.


";appartamenti vacanze;;{'IT': 'RENZO VANZETTA'};;0;+39(0462)571232;http://www.visitfiemme.it;;46.2885074529678;11.5651273727417;;ZIANO DI FIEMME;;38030;;VIA ZANON, ;3
2046;;HOTEL LA ROCCIA;False;"Hotel in stile tradizionale con ampi spazi comuni per rilassarsi e godere della splendida vista sulla valle di Fiemme e le Dolomiti: sale soggiorno e bar, taverna, sala meeting, sala giochi, sala colazioni, 2 sale ristorante, garages e parcheggio. Dal nostro albergo potrete facilmente raggiungere il centro di Cavalese e tutte le varie attività che si possono fare nella nostra valle.
";hotel;;{'IT': ' '};;0;+39(0462)231133;http://www.hotellaroccia.it;;46.2888972;11.4685805;;CAVALESE;;38033;;VIA MARCO, ;53
2047;;PANORAMA;False;"Con le occasioni per il tempo libero offerte da Cavalese, ai piedi delle Dolomiti ed al centro della dolce e solatìa Val 
di Fiemme, avrete solo l'imbarazzo della scelta. D'inverno tutta Cavalese è un ""sicuro, candido mondo"". Potrete utilizzare 
il palazzo del ghiaccio, la piscina coperta, le piste da sci, oltre 100 km., dell'Alpe Cermìs, dello Ski Center Latemar, di Bellamonte/Alpe Lusia, di Lavazè/Oclini. In estate sarà ancora la montagna ad offrirvi relax: Cavalese vi mette a disposizione innumerevoli escursioni nelle Dolomiti ma anche comode passeggiate e giochi come le bocce, il tennis, il minigolf ed altro ancora. Ma ora veniamo ad argomenti più ""domestici"": il nostro hotel Panorama si trova in posizione estremamente tranquilla, vicinissimo alla stazione di partenza a valle della nuova cabinovia che porta nell'area sciistica del Cermìs ed a 5 minuti dal centro. L'albergo ha 55 letti ed è interamente arredato con buon gusto e comfort: tutte le camere sono dotate di doccia o bagno e WC, telefono, televisore, balcone. Stube, bar, taverna, terrazza, solarium U.V.A., giardino, sauna ed un ampio parcheggio contribuiscono a rendere ancora più piacevole il vostro soggiorno.";hotel;;{'IT': ' '};;0;+39(0462)341636;http://www.panoramacavalese.it;;46.2876;11.468;;CAVALESE;;38033;;VIA CAVAZAL, ;3
2048;;MAGNI FAMIGLIA;False;Appartamento in zona residenziale, panoramica con vista sulla catena montuosa del Lagorai.;appartamenti vacanze;;{'IT': ' MAGNI FAMIGLIA'};;0;+39(0462)342718;www.visitfiemme.it;;46.2871;11.4638;;CAVALESE;;38033;;VIA MARCO ;93
2049;;COSTA MARGHERITA;False;"Appartamento al secondo piano mansardato in posizione tranquilla e soleggiata, con giardino. Ideale per settimane bianche e rilassanti vacanze estive.

Disponibilità:
Stagione invernale 2013-2014: 
Disponibile per settimane bianche e per il periodo natalizio.


";appartamenti vacanze;;{'IT': 'Margherita Costa'};;0;+39(0462)501887;;;46.3071;11.5975;;Predazzo;;38037;;Via Col. Barbieri, ;20
2050;;RESIDENZA BAGNI & MIRAMONTI;False;"La Residenza Bagni, in una meravigliosa posizione panoramica, dista 50 metri da una stuzzicante macelleria dove il servizio è superlativo, da un fornaio che offre ogni delizia anche nel mondo di pizze, focacce, strudel profumati, sacher, linzer, krapfen da farvi pentire di ogni dieta, e da un piccolo ma fornitissimo miniMARKET-TABACCHI di Nicoletta e Diego. Esso offre certamente la più buona frutta della valle ed un ricco banco di formaggi e salumi nazionali e locali. Lì potrete trovate dal Corriere della Sera alle marche da bollo, dallo sgombro del Portogallo allo Speck trentino, dai surgelati della Findus alle mele renetta.
Poco più in la, circa 200 metri, la banca e il Municipio, la scuola, l’asilo, il parco giochi, la biblioteca, l’ ufficio di soggiorno, la farmacia , il medico turistico.
Appena sopra il macellaio la Coop ed il suo supermarket fornitissimo; a pochi passi la fontana termale per bere acqua che vi ridarà gioia e vitalità…E’ sicuro!
Fuori la porta del Residence la fermata dell’autobus e dello Ski-bus per Cavalese e ogni direzione… gratuitamente!
Stadio del ghiaccio, piscina coperta, maneggio, palestra e wellness, funivie Cermis, anello di fondo olimpico, tutti a meno di 2 Km di distanza.
Alpe di Pampeago, Alpe di Lusia Bellamonte e pista di skeleton a Gardonè ad un tiro di schioppo.
Per i più romantici (e per i meni frenetici) la slitta trainata da cavalli del Pio alle ganzaie, il nordic walking, le passeggiate e le sciate nordiche al passe di Lavazè, la pesca sportiva in estate…
Per chi apprezza, infine, lo splendido panorama della Residenza concilia la lettura e il riposo.
Innumerevoli le attività da praticare in Val di Fiemme e in regione:
Le bici, le moto, le notturne di sci alpinismo, i funghi, le bocce, il tennis, il golf, i trampolini, il trekking, la canoa, il deltaplano e il parapendio, la roccia l’arrampicata e le ferrate.

Gli agritur, Il Mart a Rovereto e il Castello del Buon Consiglio a Trento, Oetzi Museum a Bolzano, le piramidi di terra a Segonzano, i castelli, le mele, i vini, i formaggi e il parco naturale di Paneveggio.
Da non dimenticare le mucche in malga, i laghetti alpini, le stelle alpine. Le DOLOMITI e l’ENROSADIRA!

Appartamenti nuovi, arredati con cura e materiali pregiati, pavimenti in legno, vista panoramica, finiture e dettagli curatissimi. Ascensore e servizio di custode.";residenza turistico alberghiera;;{'IT': 'Claudio Delvai'};;0;+39(0462)341448;http://www.residenzabagni.com;;46.2901;11.4385;;CARANO;;38033;;VIA GIOVANELLI, 67/A.;
2051;;BONINSEGNA CHIARA / Casa Nicoleta;False;"Casa privata, storica, recentemente ristrutturata e arredata con cura nel centro di Predazzo, in via secondaria tranquilla e soleggiata. Si affittano due appartamenti con 4/6 posti letto. Ideale soluzione per famiglie anche con bambini piccoli.Giardino e parcheggio privato. WiFi in ogni appartamento!
www.appartamentiboninsegna.it
STAGIONE ESTIVA 2012: 
AMBEDUE GLI APPARTAMENTI SONO DISPONIBILI DA APRILE A OTTOBRE PER MINIMO 1 SETTIMANA,IN BASSA STAGIONE ANCHE DA MINIMO 3 NOTTI.
Sono previsti sconti per periodo lungo e riduzioni per occupazione fino a 2 persone. Aumento del 20% su prenotazioni minime in bassa stagione.
STAGIONE INVERNALE 2012/2013 prenotazione settimane bianche e disponibilità per evento MONDIALI SCI NORDICO 2013";appartamenti vacanze;;{'IT': 'CHIARA BONINSEGNA'};;0;+39(0462)500176;http://www.appartamentiboninsegna.it;;46.3120193583339;11.6041696071625;;PREDAZZO;;38037;;Via S.Dellagiacoma, ;14
